,fname1,fname2,distance,runtime
8970,K21636_genesis.gr,K01589_genesis.gr,6,0.0020029544830322266
8971,K21636_genesis.gr,K01772_fitch.gr,10,0.0015735626220703125
8972,K21636_genesis.gr,K00254_sankoff.gr,6,0.0013916492462158203
8973,K21636_genesis.gr,K00162_fitch.gr,5,0.0012624263763427734
8974,K21636_genesis.gr,K02274_sankoff.gr,3,0.001249551773071289
8975,K21636_genesis.gr,K03667_sankoff.gr,6,0.0012595653533935547
8976,K03179_fitch.gr,K00262_sankoff.gr,8,0.0014591217041015625
8977,K03179_fitch.gr,K00254_genesis.gr,7,0.001405954360961914
8978,K03179_fitch.gr,K01419_fitch.gr,7,0.0014438629150390625
8979,K03179_fitch.gr,K01638_genesis.gr,6,0.0027403831481933594
8980,K03179_fitch.gr,K02276_fitch.gr,8,0.002034425735473633
8981,K03179_fitch.gr,K00573_genesis.gr,3,0.0015001296997070312
8982,K03179_fitch.gr,K07146_sankoff.gr,8,0.0014896392822265625
8983,K03179_fitch.gr,K00262_fitch.gr,16,0.0020647048950195312
8984,K03179_fitch.gr,K06980_fitch.gr,8,0.002651691436767578
8985,K03179_fitch.gr,K01419_genesis.gr,7,0.0023756027221679688
8986,K03179_fitch.gr,K03980_sankoff.gr,6,0.0015044212341308594
8987,K03179_fitch.gr,K01589_fitch.gr,14,0.0017209053039550781
8988,K03179_fitch.gr,K02275_sankoff.gr,6,0.0014853477478027344
8989,K03179_fitch.gr,K06980_sankoff.gr,6,0.002865314483642578
8990,K03179_fitch.gr,K00164_sankoff.gr,6,0.0027256011962890625
8991,K03179_fitch.gr,K03636_fitch.gr,9,0.0017702579498291016
8992,K03179_fitch.gr,K02257_fitch.gr,9,0.0014612674713134766
8993,K03179_fitch.gr,K21636_sankoff.gr,9,0.0015065670013427734
8994,K03179_fitch.gr,K01638_sankoff.gr,7,0.0029113292694091797
8995,K03179_fitch.gr,K01255_sankoff.gr,9,0.0029222965240478516
8996,K03179_fitch.gr,K00228_sankoff.gr,5,0.0020499229431152344
8997,K03179_fitch.gr,K02276_sankoff.gr,6,0.0014333724975585938
8998,K03179_fitch.gr,K02823_sankoff.gr,7,0.00146484375
8999,K03179_fitch.gr,K02276_genesis.gr,6,0.0015788078308105469
9000,K03179_fitch.gr,K01669_fitch.gr,11,0.0028531551361083984
9001,K03179_fitch.gr,K01669_sankoff.gr,10,0.004209756851196289
9002,K03179_fitch.gr,K03074_sankoff.gr,5,0.003276824951171875
9003,K03179_fitch.gr,K07133_sankoff.gr,12,0.0019555091857910156
9004,K03179_fitch.gr,K08303_sankoff.gr,9,0.002889394760131836
9005,K03179_fitch.gr,K03636_genesis.gr,8,0.0032520294189453125
9006,K03179_fitch.gr,K04068_sankoff.gr,10,0.0024149417877197266
9007,K03179_fitch.gr,K02275_genesis.gr,6,0.0014066696166992188
9008,K03179_fitch.gr,K00632_fitch.gr,12,0.0021142959594726562
9009,K03179_fitch.gr,K13628_fitch.gr,6,0.0018892288208007812
9010,K03179_fitch.gr,K00254_fitch.gr,7,0.0021734237670898438
9011,K03179_fitch.gr,K00164_genesis.gr,6,0.0014739036560058594
9012,K03179_fitch.gr,K01011_genesis.gr,7,0.0013427734375
9013,K03179_fitch.gr,K00135_sankoff.gr,11,0.0014379024505615234
9014,K03179_fitch.gr,K01772_genesis.gr,10,0.003564119338989258
9015,K03179_fitch.gr,K06886_fitch.gr,9,0.0021927356719970703
9016,K03179_fitch.gr,K02259_sankoff.gr,7,0.0014617443084716797
9017,K03179_fitch.gr,K21636_fitch.gr,13,0.0015926361083984375
9018,K03179_fitch.gr,K02257_genesis.gr,7,0.0025625228881835938
9019,K03179_fitch.gr,K03179_sankoff.gr,0,0.002661466598510742
9020,K03179_fitch.gr,K00627_genesis.gr,7,0.002079010009765625
9021,K03179_fitch.gr,K07133_fitch.gr,15,0.0016012191772460938
9022,K03179_fitch.gr,K01255_fitch.gr,13,0.0015888214111328125
9023,K03179_fitch.gr,K02221_fitch.gr,13,0.0020227432250976562
9024,K03179_fitch.gr,K08303_fitch.gr,16,0.0027136802673339844
9025,K03179_fitch.gr,K01011_fitch.gr,11,0.002176523208618164
9026,K03179_fitch.gr,K07152_fitch.gr,5,0.0016713142395019531
9027,K03179_fitch.gr,K00228_genesis.gr,5,0.0015265941619873047
9028,K03179_fitch.gr,K00162_sankoff.gr,8,0.0015370845794677734
9029,K03179_fitch.gr,K03737_sankoff.gr,6,0.0026369094848632812
9030,K03179_fitch.gr,K07146_genesis.gr,8,0.0025131702423095703
9031,K03179_fitch.gr,K03667_genesis.gr,7,0.002056121826171875
9032,K03179_fitch.gr,K03635_genesis.gr,8,0.0015501976013183594
9033,K03179_fitch.gr,K00262_genesis.gr,6,0.0016624927520751953
9034,K03179_fitch.gr,K17828_fitch.gr,14,0.0019505023956298828
9035,K03179_fitch.gr,K01255_genesis.gr,5,0.0018491744995117188
9036,K03179_fitch.gr,K01772_sankoff.gr,11,0.002375364303588867
9037,K03179_fitch.gr,K00573_fitch.gr,3,0.0017092227935791016
9038,K03179_fitch.gr,K01589_sankoff.gr,10,0.0015459060668945312
9039,K03179_fitch.gr,K01419_sankoff.gr,7,0.0018315315246582031
9040,K03179_fitch.gr,K06886_sankoff.gr,7,0.0027756690979003906
9041,K03179_fitch.gr,K01493_genesis.gr,5,0.0025091171264648438
9042,K03179_fitch.gr,K03074_fitch.gr,12,0.0020177364349365234
9043,K03179_fitch.gr,K21636_genesis.gr,7,0.0014617443084716797
9044,K03179_fitch.gr,K03179_fitch.gr,0,0.0015482902526855469
9045,K03179_fitch.gr,K08303_genesis.gr,7,0.0028510093688964844
9046,K03179_fitch.gr,K00228_fitch.gr,5,0.002599954605102539
9047,K03179_fitch.gr,K07133_genesis.gr,12,0.0021409988403320312
9048,K03179_fitch.gr,K01903_fitch.gr,12,0.0015330314636230469
9049,K03179_fitch.gr,K02257_sankoff.gr,7,0.001544952392578125
9050,K03179_fitch.gr,K03635_sankoff.gr,7,0.0023784637451171875
9051,K03179_fitch.gr,K00627_fitch.gr,9,0.0024530887603759766
9052,K03179_fitch.gr,K01493_fitch.gr,11,0.002196073532104492
9053,K03179_fitch.gr,K02823_fitch.gr,14,0.001680135726928711
9054,K03179_fitch.gr,K07152_genesis.gr,5,0.0015211105346679688
9055,K03179_fitch.gr,K03636_sankoff.gr,7,0.0015230178833007812
9056,K03179_fitch.gr,K02259_genesis.gr,7,0.002777099609375
9057,K03179_fitch.gr,K00161_genesis.gr,8,0.0029299259185791016
9058,K03179_fitch.gr,K01011_sankoff.gr,8,0.0018727779388427734
9059,K03179_fitch.gr,K01724_fitch.gr,8,0.002108335494995117
9060,K03179_fitch.gr,K03667_fitch.gr,7,0.0020744800567626953
9061,K03179_fitch.gr,K00135_genesis.gr,8,0.0032095909118652344
9062,K03179_fitch.gr,K00573_sankoff.gr,3,0.0028030872344970703
9063,K03179_fitch.gr,K01903_genesis.gr,9,0.0030524730682373047
9064,K03179_fitch.gr,K03737_fitch.gr,15,0.002527475357055664
9065,K03179_fitch.gr,K13628_sankoff.gr,6,0.0017743110656738281
9066,K03179_fitch.gr,K06886_genesis.gr,7,0.003083944320678711
9067,K03179_fitch.gr,K04068_genesis.gr,7,0.0014002323150634766
9068,K03179_fitch.gr,K02275_fitch.gr,8,0.0016164779663085938
9069,K03179_fitch.gr,K01638_fitch.gr,9,0.002277851104736328
9070,K03179_fitch.gr,K07152_sankoff.gr,5,0.0014123916625976562
9071,K03179_fitch.gr,K01724_sankoff.gr,8,0.0013699531555175781
9072,K03179_fitch.gr,K01493_sankoff.gr,6,0.0016918182373046875
9073,K03179_fitch.gr,K00161_sankoff.gr,8,0.002747774124145508
9074,K03179_fitch.gr,K17828_genesis.gr,6,0.0017371177673339844
9075,K03179_fitch.gr,K02823_genesis.gr,6,0.0017626285552978516
9076,K03179_fitch.gr,K17828_sankoff.gr,7,0.00229644775390625
9077,K03179_fitch.gr,K00164_fitch.gr,6,0.002704143524169922
9078,K03179_fitch.gr,K02274_fitch.gr,8,0.004112958908081055
9079,K03179_fitch.gr,K00632_genesis.gr,7,0.002936124801635742
9080,K03179_fitch.gr,K03980_genesis.gr,5,0.002751588821411133
9081,K03179_fitch.gr,K00627_sankoff.gr,7,0.003194093704223633
9082,K03179_fitch.gr,K02274_genesis.gr,6,0.0030906200408935547
9083,K03179_fitch.gr,K03635_fitch.gr,11,0.002634286880493164
9084,K03179_fitch.gr,K07146_fitch.gr,8,0.0015456676483154297
9085,K03179_fitch.gr,K03820_sankoff.gr,8,0.00164031982421875
9086,K03179_fitch.gr,K00135_fitch.gr,16,0.0015158653259277344
9087,K03179_fitch.gr,K01669_genesis.gr,7,0.001344919204711914
9088,K03179_fitch.gr,K03179_genesis.gr,0,0.0014333724975585938
9089,K03179_fitch.gr,K00162_genesis.gr,8,0.0014190673828125
9090,K03179_fitch.gr,K00161_fitch.gr,8,0.0013873577117919922
9091,K03179_fitch.gr,K13628_genesis.gr,6,0.0014045238494873047
9092,K03179_fitch.gr,K01724_genesis.gr,8,0.0013878345489501953
9093,K03179_fitch.gr,K03980_fitch.gr,11,0.0027511119842529297
9094,K03179_fitch.gr,K02221_sankoff.gr,7,0.002361774444580078
9095,K03179_fitch.gr,K03820_fitch.gr,12,0.001870870590209961
9096,K03179_fitch.gr,K01903_sankoff.gr,10,0.001531839370727539
9097,K03179_fitch.gr,K02259_fitch.gr,9,0.002804279327392578
9098,K03179_fitch.gr,K00632_sankoff.gr,8,0.0035636425018310547
9099,K03179_fitch.gr,K03820_genesis.gr,5,0.002003192901611328
9100,K03179_fitch.gr,K06980_genesis.gr,6,0.0016570091247558594
9101,K03179_fitch.gr,K04068_fitch.gr,14,0.00146484375
9102,K03179_fitch.gr,K01589_genesis.gr,9,0.0020694732666015625
9103,K03179_fitch.gr,K01772_fitch.gr,11,0.002765655517578125
9104,K03179_fitch.gr,K00254_sankoff.gr,7,0.0022001266479492188
9105,K03179_fitch.gr,K00162_fitch.gr,8,0.0018279552459716797
9106,K03179_fitch.gr,K02274_sankoff.gr,6,0.0015530586242675781
9107,K03179_fitch.gr,K03667_sankoff.gr,7,0.0016579627990722656
9108,K08303_genesis.gr,K00262_sankoff.gr,5,0.002398967742919922
9109,K08303_genesis.gr,K00254_genesis.gr,6,0.0024356842041015625
9110,K08303_genesis.gr,K01419_fitch.gr,6,0.0017547607421875
9111,K08303_genesis.gr,K01638_genesis.gr,3,0.0014786720275878906
9112,K08303_genesis.gr,K02276_fitch.gr,5,0.001291513442993164
9113,K08303_genesis.gr,K00573_genesis.gr,4,0.002858877182006836
9114,K08303_genesis.gr,K07146_sankoff.gr,5,0.002535104751586914
9115,K08303_genesis.gr,K00262_fitch.gr,13,0.0020782947540283203
9116,K08303_genesis.gr,K06980_fitch.gr,5,0.0017321109771728516
9117,K08303_genesis.gr,K01419_genesis.gr,6,0.0013782978057861328
9118,K08303_genesis.gr,K03980_sankoff.gr,2,0.0013816356658935547
9119,K08303_genesis.gr,K01589_fitch.gr,13,0.0025644302368164062
9120,K08303_genesis.gr,K02275_sankoff.gr,3,0.002569913864135742
9121,K08303_genesis.gr,K06980_sankoff.gr,3,0.001947164535522461
9122,K08303_genesis.gr,K00164_sankoff.gr,3,0.001565694808959961
9123,K08303_genesis.gr,K03636_fitch.gr,8,0.0013172626495361328
9124,K08303_genesis.gr,K02257_fitch.gr,6,0.002535104751586914
9125,K08303_genesis.gr,K21636_sankoff.gr,6,0.002498626708984375
9126,K08303_genesis.gr,K01638_sankoff.gr,4,0.001969575881958008
9127,K08303_genesis.gr,K01255_sankoff.gr,6,0.0017626285552978516
9128,K08303_genesis.gr,K00228_sankoff.gr,2,0.0014562606811523438
9129,K08303_genesis.gr,K02276_sankoff.gr,3,0.0012865066528320312
9130,K08303_genesis.gr,K02823_sankoff.gr,4,0.0028116703033447266
9131,K08303_genesis.gr,K02276_genesis.gr,3,0.0026106834411621094
9132,K08303_genesis.gr,K01669_fitch.gr,8,0.0019676685333251953
9133,K08303_genesis.gr,K01669_sankoff.gr,7,0.0015218257904052734
9134,K08303_genesis.gr,K03074_sankoff.gr,2,0.0014140605926513672
9135,K08303_genesis.gr,K07133_sankoff.gr,9,0.0015327930450439453
9136,K08303_genesis.gr,K08303_sankoff.gr,6,0.0025115013122558594
9137,K08303_genesis.gr,K03636_genesis.gr,5,0.0022852420806884766
9138,K08303_genesis.gr,K04068_sankoff.gr,7,0.0019190311431884766
9139,K08303_genesis.gr,K02275_genesis.gr,3,0.0017747879028320312
9140,K08303_genesis.gr,K00632_fitch.gr,9,0.0013034343719482422
9141,K08303_genesis.gr,K13628_fitch.gr,3,0.0026938915252685547
9142,K08303_genesis.gr,K00254_fitch.gr,6,0.0027425289154052734
9143,K08303_genesis.gr,K00164_genesis.gr,3,0.0019981861114501953
9144,K08303_genesis.gr,K01011_genesis.gr,4,0.0014564990997314453
9145,K08303_genesis.gr,K00135_sankoff.gr,10,0.0013151168823242188
9146,K08303_genesis.gr,K01772_genesis.gr,7,0.0016586780548095703
9147,K08303_genesis.gr,K06886_fitch.gr,6,0.0017466545104980469
9148,K08303_genesis.gr,K02259_sankoff.gr,4,0.0012667179107666016
9149,K08303_genesis.gr,K21636_fitch.gr,10,0.0012884140014648438
9150,K08303_genesis.gr,K02257_genesis.gr,4,0.0012562274932861328
9151,K08303_genesis.gr,K03179_sankoff.gr,7,0.0012865066528320312
9152,K08303_genesis.gr,K00627_genesis.gr,4,0.001323699951171875
9153,K08303_genesis.gr,K07133_fitch.gr,12,0.0013644695281982422
9154,K08303_genesis.gr,K01255_fitch.gr,12,0.0013134479522705078
9155,K08303_genesis.gr,K02221_fitch.gr,10,0.0015053749084472656
9156,K08303_genesis.gr,K08303_fitch.gr,13,0.003954648971557617
9157,K08303_genesis.gr,K01011_fitch.gr,8,0.002908945083618164
9158,K08303_genesis.gr,K07152_fitch.gr,4,0.0017719268798828125
9159,K08303_genesis.gr,K00228_genesis.gr,2,0.0016374588012695312
9160,K08303_genesis.gr,K00162_sankoff.gr,5,0.004553794860839844
9161,K08303_genesis.gr,K03737_sankoff.gr,3,0.003011941909790039
9162,K08303_genesis.gr,K07146_genesis.gr,5,0.0021414756774902344
9163,K08303_genesis.gr,K03667_genesis.gr,6,0.001537322998046875
9164,K08303_genesis.gr,K03635_genesis.gr,5,0.0014965534210205078
9165,K08303_genesis.gr,K00262_genesis.gr,3,0.002455472946166992
9166,K08303_genesis.gr,K17828_fitch.gr,11,0.0019104480743408203
9167,K08303_genesis.gr,K01255_genesis.gr,2,0.001338958740234375
9168,K08303_genesis.gr,K01772_sankoff.gr,8,0.0013203620910644531
9169,K08303_genesis.gr,K00573_fitch.gr,4,0.0014395713806152344
9170,K08303_genesis.gr,K01589_sankoff.gr,7,0.0015857219696044922
9171,K08303_genesis.gr,K01419_sankoff.gr,6,0.0012936592102050781
9172,K08303_genesis.gr,K06886_sankoff.gr,4,0.0012710094451904297
9173,K08303_genesis.gr,K01493_genesis.gr,2,0.0012450218200683594
9174,K08303_genesis.gr,K03074_fitch.gr,11,0.0012922286987304688
9175,K08303_genesis.gr,K21636_genesis.gr,2,0.001287221908569336
9176,K08303_genesis.gr,K03179_fitch.gr,7,0.0013539791107177734
9177,K08303_genesis.gr,K08303_genesis.gr,0,0.0012650489807128906
9178,K08303_genesis.gr,K00228_fitch.gr,2,0.0014691352844238281
9179,K08303_genesis.gr,K07133_genesis.gr,9,0.0025060176849365234
9180,K08303_genesis.gr,K01903_fitch.gr,9,0.0021262168884277344
9181,K08303_genesis.gr,K02257_sankoff.gr,4,0.0014705657958984375
9182,K08303_genesis.gr,K03635_sankoff.gr,6,0.0014142990112304688
9183,K08303_genesis.gr,K00627_fitch.gr,6,0.0013871192932128906
9184,K08303_genesis.gr,K01493_fitch.gr,8,0.0027534961700439453
9185,K08303_genesis.gr,K02823_fitch.gr,11,0.0028188228607177734
9186,K08303_genesis.gr,K07152_genesis.gr,4,0.0018470287322998047
9187,K08303_genesis.gr,K03636_sankoff.gr,6,0.0015387535095214844
9188,K08303_genesis.gr,K02259_genesis.gr,4,0.0013086795806884766
9189,K08303_genesis.gr,K00161_genesis.gr,5,0.002342700958251953
9190,K08303_genesis.gr,K01011_sankoff.gr,5,0.0022916793823242188
9191,K08303_genesis.gr,K01724_fitch.gr,5,0.003595590591430664
9192,K08303_genesis.gr,K03667_fitch.gr,6,0.0026764869689941406
9193,K08303_genesis.gr,K00135_genesis.gr,5,0.001936197280883789
9194,K08303_genesis.gr,K00573_sankoff.gr,4,0.001965761184692383
9195,K08303_genesis.gr,K01903_genesis.gr,6,0.0019063949584960938
9196,K08303_genesis.gr,K03737_fitch.gr,12,0.0021636486053466797
9197,K08303_genesis.gr,K13628_sankoff.gr,3,0.0016257762908935547
9198,K08303_genesis.gr,K06886_genesis.gr,4,0.001363992691040039
9199,K08303_genesis.gr,K04068_genesis.gr,4,0.0012695789337158203
9200,K08303_genesis.gr,K02275_fitch.gr,5,0.0016276836395263672
9201,K08303_genesis.gr,K01638_fitch.gr,6,0.0014872550964355469
9202,K08303_genesis.gr,K07152_sankoff.gr,4,0.001260519027709961
9203,K08303_genesis.gr,K01724_sankoff.gr,5,0.0012578964233398438
9204,K08303_genesis.gr,K01493_sankoff.gr,3,0.0012602806091308594
9205,K08303_genesis.gr,K00161_sankoff.gr,5,0.001275777816772461
9206,K08303_genesis.gr,K17828_genesis.gr,3,0.0012972354888916016
9207,K08303_genesis.gr,K02823_genesis.gr,3,0.001270294189453125
9208,K08303_genesis.gr,K17828_sankoff.gr,4,0.0012447834014892578
9209,K08303_genesis.gr,K00164_fitch.gr,3,0.001565694808959961
9210,K08303_genesis.gr,K02274_fitch.gr,5,0.0037670135498046875
9211,K08303_genesis.gr,K00632_genesis.gr,4,0.0028257369995117188
9212,K08303_genesis.gr,K03980_genesis.gr,2,0.0017366409301757812
9213,K08303_genesis.gr,K00627_sankoff.gr,4,0.0024530887603759766
9214,K08303_genesis.gr,K02274_genesis.gr,3,0.008232593536376953
9215,K08303_genesis.gr,K03635_fitch.gr,10,0.004851579666137695
9216,K08303_genesis.gr,K07146_fitch.gr,5,0.0028166770935058594
9217,K08303_genesis.gr,K03820_sankoff.gr,5,0.00231170654296875
9218,K08303_genesis.gr,K00135_fitch.gr,13,0.0019979476928710938
9219,K08303_genesis.gr,K01669_genesis.gr,4,0.0019261837005615234
9220,K08303_genesis.gr,K03179_genesis.gr,7,0.0032012462615966797
9221,K08303_genesis.gr,K00162_genesis.gr,5,0.002374887466430664
9222,K08303_genesis.gr,K00161_fitch.gr,5,0.0018732547760009766
9223,K08303_genesis.gr,K13628_genesis.gr,3,0.002064228057861328
9224,K08303_genesis.gr,K01724_genesis.gr,5,0.0031354427337646484
9225,K08303_genesis.gr,K03980_fitch.gr,10,0.002941608428955078
9226,K08303_genesis.gr,K02221_sankoff.gr,4,0.0019588470458984375
9227,K08303_genesis.gr,K03820_fitch.gr,11,0.001519918441772461
9228,K08303_genesis.gr,K01903_sankoff.gr,7,0.0014262199401855469
9229,K08303_genesis.gr,K02259_fitch.gr,6,0.0018815994262695312
9230,K08303_genesis.gr,K00632_sankoff.gr,5,0.002325296401977539
9231,K08303_genesis.gr,K03820_genesis.gr,2,0.002199888229370117
9232,K08303_genesis.gr,K06980_genesis.gr,3,0.0018570423126220703
9233,K08303_genesis.gr,K04068_fitch.gr,11,0.0016107559204101562
9234,K08303_genesis.gr,K01589_genesis.gr,6,0.0013995170593261719
9235,K08303_genesis.gr,K01772_fitch.gr,10,0.0029408931732177734
9236,K08303_genesis.gr,K00254_sankoff.gr,6,0.0025103092193603516
9237,K08303_genesis.gr,K00162_fitch.gr,5,0.0020780563354492188
9238,K08303_genesis.gr,K02274_sankoff.gr,3,0.0016634464263916016
9239,K08303_genesis.gr,K03667_sankoff.gr,6,0.0021920204162597656
9240,K00228_fitch.gr,K00262_sankoff.gr,3,0.0015246868133544922
9241,K00228_fitch.gr,K00254_genesis.gr,4,0.001398324966430664
9242,K00228_fitch.gr,K01419_fitch.gr,4,0.002655506134033203
9243,K00228_fitch.gr,K01638_genesis.gr,1,0.0019736289978027344
9244,K00228_fitch.gr,K02276_fitch.gr,3,0.002018451690673828
9245,K00228_fitch.gr,K00573_genesis.gr,2,0.0013685226440429688
9246,K00228_fitch.gr,K07146_sankoff.gr,3,0.0014591217041015625
9247,K00228_fitch.gr,K00262_fitch.gr,11,0.002405881881713867
9248,K00228_fitch.gr,K06980_fitch.gr,3,0.0023317337036132812
9249,K00228_fitch.gr,K01419_genesis.gr,4,0.0016803741455078125
9250,K00228_fitch.gr,K03980_sankoff.gr,1,0.0013644695281982422
9251,K00228_fitch.gr,K01589_fitch.gr,11,0.0013275146484375
9252,K00228_fitch.gr,K02275_sankoff.gr,1,0.0014429092407226562
9253,K00228_fitch.gr,K06980_sankoff.gr,1,0.0014774799346923828
9254,K00228_fitch.gr,K00164_sankoff.gr,1,0.0027947425842285156
9255,K00228_fitch.gr,K03636_fitch.gr,6,0.0020096302032470703
9256,K00228_fitch.gr,K02257_fitch.gr,4,0.00133514404296875
9257,K00228_fitch.gr,K21636_sankoff.gr,4,0.0013623237609863281
9258,K00228_fitch.gr,K01638_sankoff.gr,2,0.0013191699981689453
9259,K00228_fitch.gr,K01255_sankoff.gr,4,0.0014812946319580078
9260,K00228_fitch.gr,K00228_sankoff.gr,0,0.00140380859375
9261,K00228_fitch.gr,K02276_sankoff.gr,1,0.002640962600708008
9262,K00228_fitch.gr,K02823_sankoff.gr,2,0.0019369125366210938
9263,K00228_fitch.gr,K02276_genesis.gr,1,0.0015637874603271484
9264,K00228_fitch.gr,K01669_fitch.gr,6,0.001399993896484375
9265,K00228_fitch.gr,K01669_sankoff.gr,5,0.001636505126953125
9266,K00228_fitch.gr,K03074_sankoff.gr,0,0.002269268035888672
9267,K00228_fitch.gr,K07133_sankoff.gr,7,0.00235748291015625
9268,K00228_fitch.gr,K08303_sankoff.gr,4,0.00182342529296875
9269,K00228_fitch.gr,K03636_genesis.gr,3,0.0015444755554199219
9270,K00228_fitch.gr,K04068_sankoff.gr,5,0.001245260238647461
9271,K00228_fitch.gr,K02275_genesis.gr,1,0.0022890567779541016
9272,K00228_fitch.gr,K00632_fitch.gr,7,0.0024046897888183594
9273,K00228_fitch.gr,K13628_fitch.gr,1,0.0018935203552246094
9274,K00228_fitch.gr,K00254_fitch.gr,4,0.0016722679138183594
9275,K00228_fitch.gr,K00164_genesis.gr,1,0.0013051033020019531
9276,K00228_fitch.gr,K01011_genesis.gr,2,0.001226663589477539
9277,K00228_fitch.gr,K00135_sankoff.gr,8,0.0015804767608642578
9278,K00228_fitch.gr,K01772_genesis.gr,5,0.0014853477478027344
9279,K00228_fitch.gr,K06886_fitch.gr,4,0.002411365509033203
9280,K00228_fitch.gr,K02259_sankoff.gr,2,0.0021131038665771484
9281,K00228_fitch.gr,K21636_fitch.gr,8,0.0014712810516357422
9282,K00228_fitch.gr,K02257_genesis.gr,2,0.0015065670013427734
9283,K00228_fitch.gr,K03179_sankoff.gr,5,0.0012288093566894531
9284,K00228_fitch.gr,K00627_genesis.gr,2,0.0016069412231445312
9285,K00228_fitch.gr,K07133_fitch.gr,10,0.0013027191162109375
9286,K00228_fitch.gr,K01255_fitch.gr,10,0.001255035400390625
9287,K00228_fitch.gr,K02221_fitch.gr,8,0.0012269020080566406
9288,K00228_fitch.gr,K08303_fitch.gr,11,0.0012431144714355469
9289,K00228_fitch.gr,K01011_fitch.gr,6,0.0013761520385742188
9290,K00228_fitch.gr,K07152_fitch.gr,2,0.0012249946594238281
9291,K00228_fitch.gr,K00228_genesis.gr,0,0.0011942386627197266
9292,K00228_fitch.gr,K00162_sankoff.gr,3,0.0012068748474121094
9293,K00228_fitch.gr,K03737_sankoff.gr,1,0.0022649765014648438
9294,K00228_fitch.gr,K07146_genesis.gr,3,0.003335237503051758
9295,K00228_fitch.gr,K03667_genesis.gr,4,0.002694845199584961
9296,K00228_fitch.gr,K03635_genesis.gr,3,0.00171661376953125
9297,K00228_fitch.gr,K00262_genesis.gr,1,0.0015621185302734375
9298,K00228_fitch.gr,K17828_fitch.gr,9,0.002259969711303711
9299,K00228_fitch.gr,K01255_genesis.gr,0,0.0019121170043945312
9300,K00228_fitch.gr,K01772_sankoff.gr,6,0.001641988754272461
9301,K00228_fitch.gr,K00573_fitch.gr,2,0.0015416145324707031
9302,K00228_fitch.gr,K01589_sankoff.gr,5,0.0012316703796386719
9303,K00228_fitch.gr,K01419_sankoff.gr,4,0.0026869773864746094
9304,K00228_fitch.gr,K06886_sankoff.gr,2,0.002694845199584961
9305,K00228_fitch.gr,K01493_genesis.gr,0,0.0019428730010986328
9306,K00228_fitch.gr,K03074_fitch.gr,9,0.001512765884399414
9307,K00228_fitch.gr,K21636_genesis.gr,2,0.0013613700866699219
9308,K00228_fitch.gr,K03179_fitch.gr,5,0.0014500617980957031
9309,K00228_fitch.gr,K08303_genesis.gr,2,0.0014841556549072266
9310,K00228_fitch.gr,K00228_fitch.gr,0,0.0016307830810546875
9311,K00228_fitch.gr,K07133_genesis.gr,7,0.0022149085998535156
9312,K00228_fitch.gr,K01903_fitch.gr,7,0.0017590522766113281
9313,K00228_fitch.gr,K02257_sankoff.gr,2,0.0015146732330322266
9314,K00228_fitch.gr,K03635_sankoff.gr,4,0.0012466907501220703
9315,K00228_fitch.gr,K00627_fitch.gr,4,0.002183675765991211
9316,K00228_fitch.gr,K01493_fitch.gr,6,0.0024938583374023438
9317,K00228_fitch.gr,K02823_fitch.gr,9,0.002061605453491211
9318,K00228_fitch.gr,K07152_genesis.gr,2,0.0015430450439453125
9319,K00228_fitch.gr,K03636_sankoff.gr,4,0.0016651153564453125
9320,K00228_fitch.gr,K02259_genesis.gr,2,0.0012233257293701172
9321,K00228_fitch.gr,K00161_genesis.gr,3,0.002744436264038086
9322,K00228_fitch.gr,K01011_sankoff.gr,3,0.0025141239166259766
9323,K00228_fitch.gr,K01724_fitch.gr,3,0.0018661022186279297
9324,K00228_fitch.gr,K03667_fitch.gr,4,0.0015444755554199219
9325,K00228_fitch.gr,K00135_genesis.gr,3,0.0015332698822021484
9326,K00228_fitch.gr,K00573_sankoff.gr,2,0.0012242794036865234
9327,K00228_fitch.gr,K01903_genesis.gr,4,0.0014965534210205078
9328,K00228_fitch.gr,K03737_fitch.gr,10,0.0015528202056884766
9329,K00228_fitch.gr,K13628_sankoff.gr,1,0.002245187759399414
9330,K00228_fitch.gr,K06886_genesis.gr,2,0.001789093017578125
9331,K00228_fitch.gr,K04068_genesis.gr,2,0.0015418529510498047
9332,K00228_fitch.gr,K02275_fitch.gr,3,0.0016815662384033203
9333,K00228_fitch.gr,K01638_fitch.gr,4,0.002880096435546875
9334,K00228_fitch.gr,K07152_sankoff.gr,2,0.0026695728302001953
9335,K00228_fitch.gr,K01724_sankoff.gr,3,0.001821279525756836
9336,K00228_fitch.gr,K01493_sankoff.gr,1,0.0016782283782958984
9337,K00228_fitch.gr,K00161_sankoff.gr,3,0.0014390945434570312
9338,K00228_fitch.gr,K17828_genesis.gr,1,0.0014195442199707031
9339,K00228_fitch.gr,K02823_genesis.gr,1,0.0026426315307617188
9340,K00228_fitch.gr,K17828_sankoff.gr,2,0.0030236244201660156
9341,K00228_fitch.gr,K00164_fitch.gr,1,0.0018420219421386719
9342,K00228_fitch.gr,K02274_fitch.gr,3,0.0015778541564941406
9343,K00228_fitch.gr,K00632_genesis.gr,2,0.001336812973022461
9344,K00228_fitch.gr,K03980_genesis.gr,0,0.001214742660522461
9345,K00228_fitch.gr,K00627_sankoff.gr,2,0.0026788711547851562
9346,K00228_fitch.gr,K02274_genesis.gr,1,0.0024917125701904297
